-581.787109, -94.482422, 656.250000
-220.947266, 106.445312, 541.992188
54.687500, 130.859375, 340.820312
174.804688, 13.671875, 300.781250
394.531250, 31.250000, 270.507812
518.066406, -80.810547, 333.007812
465.820312, -319.091797, 450.195312
607.910156, -227.294922, 465.820312
676.269531, -302.001953, 591.796875
510.742188, -571.044922, 665.039062
729.492188, -486.083984, 647.460938
488.281250, -831.787109, 824.218750
492.187500, -893.310547, 930.664062
136.718750, -1116.943359, 786.621094
319.335938, -850.341797, 778.808594
-122.802734, -1026.123047, 725.585938
-576.416016, -1179.443359, 881.835938
-766.845703, -997.802734, 851.074219
-673.095703, -703.857422, 919.921875
-,-,-
-90.087891, -572.021484, 666.015625
-33.935547, -542.724609, 621.093750
42.968750, -474.365234, 595.703125
227.050781, -391.357422, 651.855469
490.234375, -247.802734, 650.390625
367.675781, -327.880859, 847.167969
-93.994141, -674.560547, 1002.441406
-521.240234, -817.138672, 1249.023438
-1080.322266, -1028.076172, 1309.570312
-1284.423828, -1023.193359, 1250.976562
-1300.537109, -1027.099609, 1291.015625
-1013.916016, -551.025391, 1253.906250
-909.912109, -244.384766, 1021.972656
-835.693359, -150.146484, 956.054688
-702.880859, -67.138672, 811.035156
-570.068359, -3.173828, 733.398438
-389.892578, -3.173828, 509.765625
-250.244141, -55.419922, 507.812500
82.519531, 76.171875, 354.492188
270.996094, 29.296875, 305.175781
278.320312, -138.427734, 400.390625
382.812500, -302.490234, 371.582031
362.304688, -280.029297, 501.464844
597.656250, -330.810547, 474.121094
453.125000, -452.880859, 649.902344
739.257812, -378.662109, 646.484375
575.195312, -565.185547, 765.625000
553.222656, -606.201172, 855.957031
337.402344, -794.677734, 829.589844
103.515625, -985.595703, 929.687500
160.644531, -888.427734, 913.574219
-70.068359, -996.826172, 899.414062
-392.333984, -1084.716797, 898.437500
-471.923828, -880.615234, 910.156250
-551.025391, -778.076172, 1024.902344
-455.322266, -534.912109, 1044.433594
-419.189453, -446.044922, 945.312500
-,-,-
75.683594, -385.498047, 579.101562
104.492188, -438.232422, 587.402344
254.882812, -452.880859, 830.078125
291.503906, -576.904297, 945.312500
61.523438, -647.216797, 1167.968750
-407.958984, -817.138672, 1286.621094
-863.037109, -906.982422, 1291.992188
-1093.505859, -905.029297, 1259.765625
-1347.412109, -1040.771484, 1295.898438
-1125.732422, -616.455078, 1135.253906
-878.662109, -238.037109, 975.585938
-777.587891, -96.435547, 821.289062
-530.517578, -116.943359, 779.296875
-585.693359, -227.294922, 708.007812
-313.232422, -125.732422, 706.054688
-142.333984, -16.357422, 646.484375
210.449219, 112.304688, 387.695312
327.148438, -31.005859, 275.390625
382.812500, -121.337891, 150.878906
455.566406, -279.052734, 199.218750
389.648438, -385.498047, 257.324219
580.566406, -261.474609, 530.273438
624.511719, -448.974609, 617.187500
609.863281, -357.177734, 700.683594
540.039062, -568.115234, 724.609375
472.656250, -685.302734, 833.007812
454.589844, -616.455078, 882.812500
246.093750, -850.341797, 902.343750
134.277344, -763.427734, 823.242188
-4.638672, -816.162109, 1090.332031
-187.255859, -863.037109, 961.425781
-359.130859, -890.380859, 970.703125
-433.837891, -744.873047, 990.234375
-582.275391, -750.732422, 1223.144531
-625.244141, -545.654297, 1102.539062
-575.927734, -398.193359, 1033.203125
-,-,-
67.382812, -425.537109, 663.085938
254.882812, -321.044922, 739.746094
259.277344, -480.224609, 1006.347656
268.554688, -496.826172, 1145.507812
49.316406, -667.724609, 1301.757812
-290.771484, -758.544922, 1358.398438
-570.068359, -815.185547, 1353.027344
-753.662109, -717.529297, 1377.929688
-1009.033203, -718.505859, 1166.992188
-906.982422, -486.083984, 995.117188
-940.185547, -425.537109, 840.820312
-843.017578, -355.224609, 728.515625
-683.837891, -257.568359, 806.152344
-675.048828, -320.068359, 789.062500
-503.173828, -215.576172, 810.546875
-364.990234, -260.498047, 649.902344
104.003906, -58.837891, 567.871094
178.710938, -170.654297, 393.554688
464.355469, -102.294922, 332.031250
420.898438, -289.794922, 336.914062
439.453125, -426.513672, 387.207031
450.683594, -417.724609, 474.121094
521.972656, -403.076172, 477.050781
461.425781, -418.701172, 625.000000
535.156250, -532.958984, 626.464844
438.964844, -599.365234, 729.492188
366.699219, -711.669922, 847.167969
437.011719, -620.849609, 642.578125
100.097656, -655.029297, 814.941406
83.007812, -649.169922, 798.828125
-95.947266, -722.412109, 943.359375
-269.775391, -898.193359, 1013.671875
-392.333984, -910.888672, 1002.441406
-512.939453, -915.771484, 1283.203125
-428.466797, -586.669922, 1117.187500
-494.384766, -519.287109, 968.750000
-,-,-
18.066406, -431.884766, 706.054688
166.015625, -348.388672, 829.589844
22.949219, -554.931641, 840.820312
90.332031, -607.177734, 1138.671875
-193.603516, -754.638672, 1226.562500
-422.119141, -802.978516, 1281.250000
-662.841797, -868.896484, 1255.859375
-858.642578, -984.130859, 1291.503906
-745.849609, -662.841797, 1153.808594
-818.603516, -504.638672, 930.664062
-739.013672, -366.943359, 828.613281
-740.478516, -327.880859, 630.371094
-657.958984, -263.427734, 612.792969
-518.310547, -244.384766, 668.945312
-413.330078, -232.177734, 658.203125
-187.255859, -145.263672, 562.500000
-33.935547, -186.767578, 586.425781
107.421875, -159.912109, 521.972656
288.574219, -151.123047, 545.410156
235.839844, -385.498047, 604.003906
365.234375, -354.248047, 616.210938
285.156250, -485.107422, 577.148438
379.882812, -398.193359, 609.863281
467.773438, -361.083984, 620.117188
375.976562, -475.341797, 826.660156
410.644531, -561.279297, 760.742188
293.457031, -604.248047, 936.035156
187.500000, -712.646484, 861.328125
85.937500, -685.302734, 652.832031
-107.177734, -814.208984, 921.875000
-98.876953, -764.404297, 886.718750
-279.541016, -870.849609, 1001.464844
-403.564453, -857.666016, 1036.132812
-470.458984, -684.326172, 994.140625
-602.783203, -623.779297, 1089.355469
-602.783203, -446.044922, 1009.765625
-,-,-
104.980469, -255.615234, 579.101562
86.425781, -330.810547, 566.894531
186.523438, -369.384766, 770.507812
156.738281, -543.701172, 1072.265625
-31.494141, -724.365234, 1377.929688
-288.330078, -746.826172, 1573.242188
-706.298828, -839.599609, 1638.671875
-1093.505859, -825.927734, 1541.503906
-1137.451172, -664.794922, 1268.554688
-1053.955078, -425.537109, 1123.046875
-1064.208984, -294.677734, 825.195312
-928.466797, -225.341797, 718.261719
-809.814453, -195.068359, 592.773438
-635.009766, -178.955078, 596.679688
-457.275391, -164.794922, 564.453125
-296.630859, -195.068359, 432.617188
-106.689453, -171.630859, 476.074219
49.804688, -207.763672, 341.796875
107.421875, -266.357422, 512.695312
208.496094, -323.974609, 468.750000
284.179688, -389.404297, 533.203125
352.050781, -388.427734, 570.312500
407.226562, -429.931641, 550.781250
326.171875, -404.052734, 796.875000
392.578125, -566.162109, 628.906250
277.832031, -592.529297, 798.828125
345.214844, -619.873047, 708.984375
247.558594, -639.404297, 729.492188
98.632812, -655.029297, 885.742188
-1.220703, -741.943359, 720.703125
-92.041016, -879.638672, 982.910156
-156.982422, -820.068359, 860.351562
-204.833984, -905.029297, 1125.976562
-403.564453, -771.240234, 1184.570312
-635.498047, -752.685547, 1160.156250
-720.947266, -647.216797, 1103.515625
-394.287109, -359.130859, 1061.523438
-,-,-
171.875000, -399.169922, 733.886719
160.644531, -450.927734, 835.937500
97.656250, -610.107422, 1028.320312
-207.275391, -761.474609, 1147.460938
-459.716797, -812.255859, 1197.265625
-656.982422, -854.248047, 1196.289062
-970.458984, -1001.708984, 1196.777344
-798.583984, -719.482422, 1093.261719
-776.123047, -552.978516, 1027.343750
-718.505859, -393.310547, 981.933594
-608.154297, -247.314453, 878.906250
-599.365234, -287.841797, 713.378906
-464.599609, -287.841797, 655.273438
-365.966797, -364.990234, 572.265625
-260.498047, -415.771484, 637.207031
-76.904297, -360.107422, 460.449219
35.156250, -363.037109, 425.781250
104.003906, -305.419922, 328.125000
227.539062, -329.833984, 312.500000
186.523438, -414.794922, 290.039062
181.152344, -526.123047, 410.156250
277.343750, -501.708984, 401.367188
135.253906, -538.818359, 512.695312
301.757812, -641.357422, 579.101562
224.609375, -694.091797, 734.375000
270.996094, -735.107422, 724.609375
338.378906, -623.779297, 729.492188
199.707031, -622.802734, 837.890625
171.386719, -639.404297, 804.199219
45.898438, -629.638672, 789.062500
-127.197266, -922.119141, 1069.824219
-218.994141, -900.146484, 945.312500
-379.150391, -929.443359, 966.796875
